x1,x2
0.028810730324608787,-0.025353428983819662
0.028786760119027616,-0.02536319678032554
0.03350906570621874,-0.023360495584221742
0.033422493758819456,-0.0234341093608232
0.03339582181474723,-0.023454531595661056
0.03340603902286368,-0.023493396579863386
0.0334374607032746,-0.02317109855103682
0.03342789881337511,-0.02317906384492274
0.0334211622539734,-0.02317890434507219
0.03338076375734457,-0.023201251379029276
0.033328822667597575,-0.023232073318356136
0.025234222605522657,-0.024790745528443892
0.025205034950611892,-0.024811397356520968
0.025216795278166046,-0.0248031364376361
0.027056329044586797,-0.02439003840766519
0.027051156886541836,-0.024407027225145213
0.027121878134583537,-0.024671290472317618
0.02705330418638276,-0.024746398866856402
0.027016552024764943,-0.024785613609960868
0.026970844114858696,-0.024827524298980434
0.026961117024872663,-0.02502321843752726
0.03175071898705827,-0.023448216222165
0.031748196091375545,-0.023465248093406672
0.02550984806802219,-0.025435336708898585
0.025504673730613266,-0.025438559636963707
0.02547540561509366,-0.025477207614100446
0.0254490519951609,-0.02549890469538644
0.03249154358959102,-0.020992429195519254
0.03247808980322612,-0.02100551939012079
0.032447162622427014,-0.021020075177790993
0.03241737921641306,-0.021046471787068286
0.03331393683188468,-0.023499299823096724
0.03251148827818613,-0.02098839352543377
0.030620160354428147,-0.024874566417908594
0.03062118585434702,-0.024871722101487265
0.030608301581309,-0.024875835801467475
0.033696411678473336,-0.02291966774114152
0.028642691924678266,-0.025983646695914655
0.02863673105917178,-0.02598571598849224
0.02865165707724026,-0.026023022963595797
0.028623130027254057,-0.026026551199357855
0.030869499137195867,-0.024481239389734528
0.0308643597196384,-0.024484967840333795
0.030826615190500267,-0.024519751344325005
0.03083292408072419,-0.024533382548551582
0.030807601877816528,-0.02455567051350387
0.03081681829005399,-0.024698304602115636
0.0276114918670672,-0.024280673366847208
0.02759244012534353,-0.024308478869635827
0.02753230584669282,-0.024332378922617803
0.027517224019328424,-0.02435879459870555
0.027502852536307867,-0.024383822780107638
0.027432381051850894,-0.024438193221784876
0.027364832273148693,-0.024459211800185156
0.02723818468817444,-0.024642152442339974
0.02843111493588651,-0.023412459624197617
0.028363683827730732,-0.023456424998543828
0.02833277680173223,-0.023499718899061668
0.028302150798796433,-0.023511201952357542
0.028282272114264078,-0.02351892489463585
0.02819247623879345,-0.023616492792991352
0.02813196125627603,-0.02363526684446429
0.02847098994897302,-0.02462808666695811
0.028359105207858733,-0.024641950073931756
0.031103722794932648,-0.022691040409839665
0.031085675884414087,-0.022720400608808047
0.031143123484077162,-0.02259725573109638
0.031627458996363225,-0.023807633961343912
0.03162187282407363,-0.023811110770724
0.03156172942621919,-0.023867562604489665
0.03153537338969055,-0.02388231450681722
0.03148011503359818,-0.023919181678404938
0.030871086800084355,-0.022213092710128966
0.030853482223569133,-0.02222227540484579
0.031755179747370126,-0.02197855396955768
0.031719694229239655,-0.02202401008203874
0.03162709709635171,-0.02208830186357227
0.03341437679686737,-0.02172874890291673
0.030878546888420025,-0.022200137673431874
0.03275159580918694,-0.023635351915473835
0.03272534970131738,-0.023643504213631365
0.03271550295177383,-0.023651960082436977
0.03269174159715116,-0.023674191396001527
0.03335917781453539,-0.023427168455456667
0.03332416424962627,-0.02344785545182659
0.03328258828539027,-0.02346975691910519
0.03323135602231004,-0.023495204372040557
0.026604134305836264,-0.026420081015449532
0.02658450969183593,-0.026407849343230958
0.026522191029808562,-0.026431375101760034
0.02651010988623032,-0.026446797562767483
0.03128652903701034,-0.020703913653838692
0.031270928730746037,-0.020735792069719126
0.03309851322609675,-0.020361572174621968
0.03307354644110768,-0.020413333328827193
0.03316191582616748,-0.021769912859695404
0.033117553178260845,-0.021842685329744854
0.03302011144059808,-0.021970008531762543
0.03294194358725168,-0.02208450109550659
0.03334562635901328,-0.023370426756511326
0.03330530356177463,-0.02341754476860919
0.03129945382602805,-0.020681986333066463
0.033657487853723626,-0.023085770528090972
0.03364754820408353,-0.02310169884474248
0.0336339546932194,-0.02312182905126843
0.033583748447057186,-0.023174106202006925
0.03355358134361828,-0.023212673938984647
0.033529254464968926,-0.023243055800181264
0.033491312647851185,-0.023276477149379922
0.03344956943805267,-0.023305335000355653
0.03237005321121889,-0.0224373551734111
0.032387939231129405,-0.02251600763577618
0.03235315615985874,-0.02253003212082857
0.032799546496075645,-0.023743932725854146
-0.042409940810182054,0.011531244615681953
-0.04239043697193245,0.011497752690514047
-0.042354800507415774,0.011421060487988204
-0.04231841676704454,0.011297879748919649
0.031275279878962635,-0.024208401926392554
0.031224929322652,-0.02425873970877886
0.031201790789335916,-0.024270250589882355
0.031168350356890254,-0.02428425064137854
0.031153997933813408,-0.024298596299535808
0.03113595931743149,-0.024353291878424728
0.02891448187359963,-0.024187516431910222
0.028908771182170053,-0.024196610232025573
0.0289011528119894,-0.024248260147275942
0.028881040787983054,-0.02427240561992618
0.028887776789997082,-0.024287962892301788
0.0288416118027614,-0.02432977814483454
0.028674909849410176,-0.024537960392116278
0.02862641347619894,-0.02456789265605025
0.028578772595204006,-0.02459658440443634
0.02850505366337257,-0.024636987504006728
0.026307293493029012,-0.02662289226606385
0.026276644535585956,-0.0266670722762129
0.02625174628620648,-0.026669554206251982
0.026235642185915186,-0.02669456975661209
-0.04628221092008106,0.004327143384725786
-0.04630553609487157,0.004239529252283051
-0.046294609688688634,0.0041625220995461
-0.04627243041526765,0.0040521814516734
-0.04621560984237628,0.0039058358077397512
-0.04617338469312311,0.0037450873847923558
-0.043980092757569735,0.010107175560818244
-0.04396761526023121,0.010067071253043298
-0.043949729240320735,0.00998841879067835
-0.04391257362919361,0.009873669994727368
0.028839319343408026,-0.02525615391308657
0.03318562690725663,-0.02182905307764309
0.03316733125305051,-0.021851004257194124
0.0331465498652527,-0.021867480714698292
0.033592604933770004,-0.023045415352690862
0.03321658196138653,-0.021821655464519564
-0.04695688750704548,0.005050626985077652
-0.046952330128956325,0.005000203392647615
-0.04694482616930466,0.004930180821280997
-0.04687013892860551,0.004834170038366994
-0.04682316491789614,0.004681115813603176
0.026973050276361016,-0.024841145428729772
0.026980639201571285,-0.024842502754145346
0.027053111751634787,-0.02483958450065725
0.027445743352881136,-0.023890138079062925
0.02740657525091723,-0.02395169769072823
0.027710396720894162,-0.023906915699759883
0.02762416847219976,-0.024003208564618295
0.027587293339424734,-0.024078945370925024
0.027554225770566886,-0.024158321219584056
0.027492563948611135,-0.024253812171181936
0.0274251167843902,-0.024360916950436226
0.027454258446132113,-0.02387226578132128
0.027464443076576677,-0.023865568819514214
0.03329075038742882,-0.0218378491587791
0.033270613770400886,-0.021853663861548592
0.026750592010335122,-0.025167468283324085
0.026737305698868744,-0.025166685326336022
0.026660014222381286,-0.025234858298971482
0.026620731994853746,-0.025252005234731364
0.029150684743466503,-0.023563254135330634
0.029148657565852738,-0.023569873184969385
0.029130574023366523,-0.023601695501277716
0.02913562778115318,-0.0236104650507842
0.02913551089732355,-0.02366060100833852
0.02907735202793816,-0.023738917590719555
0.029044306008591567,-0.023770108258176905
0.02831506992629759,-0.02406478589468198
0.028259704592043133,-0.024122441974470835
0.0286661906210692,-0.02535691474429259
0.031048116962569348,-0.024809478966788742
0.031045673373165394,-0.024816397271055488
0.031020089171897396,-0.024833706258169726
0.030985732680372254,-0.024884965892337862
0.03097032649429699,-0.024919747137829146
0.030943345385147862,-0.024956304494773467
0.030897378981344766,-0.025020083384877205
0.03320786974676692,-0.021823535223119514
0.03320527324541224,-0.02182414740032383
0.033186302010520995,-0.021857944580089547
0.033633296993892045,-0.023090674153605984
0.03361391751830982,-0.023126996219990956
0.03359492918223963,-0.023161207155519156
0.03356413370485296,-0.023224217687067762
0.03349284380625783,-0.023296081128565963
0.03344082759652632,-0.023342563512750308
0.03331208843380648,-0.023460659146726993
0.026910929042230174,-0.025200134477607404
0.026905296449858992,-0.025200783052799613
0.02690514732192643,-0.025190172601024605
0.026742024092343584,-0.025232114456156828
0.030746221801761803,-0.024219039154961347
0.03073978998532126,-0.024222147219320807
0.03141503825601446,-0.023958897777888694
0.03134453555421862,-0.024038024915148226
0.03116340343517693,-0.024110823860666934
0.03111603794365139,-0.02412190797253975
0.03380611354402251,-0.02289580760302704
0.03378907183443513,-0.02291376322925725
0.03377522403414433,-0.022930156506402326
0.03373989644588882,-0.022952964182551383
0.033650167015430624,-0.02299326052058189
0.03366218216024194,-0.023271151314643253
0.033628904018821404,-0.02329186629363686
0.0336116472388976,-0.0233365945073896
0.03357813128649585,-0.023371704030326693
0.033549926687080046,-0.0233900446002463
0.03174196877858795,-0.02183958572499092
0.03173221943960441,-0.021854957432030378
0.03170316586903636,-0.02187203726734077
0.03173493182837475,-0.02184933291426312
0.03347967574271048,-0.02169439769093153
0.033295966467870086,-0.021844039612979087
0.03328919622255123,-0.021843570740502926
0.02989550941845874,-0.024262029732441185
0.02986833051890308,-0.024279964078074635
0.02985044784683886,-0.02426843852161973
0.029830982876377758,-0.02426145750591452
0.030304477152967805,-0.02544840720864394
0.02863453414773335,-0.02601876677997971
0.028624475749954446,-0.026025368963215934
0.033416479401123224,-0.023444441699670894
0.033409612890100616,-0.023451816771607868
0.033392784886510714,-0.023472454775394544
0.033365739721460105,-0.023494764958300367
0.033329755704429226,-0.02352095431159038
0.033320903907970136,-0.023501408559146945
0.03158843479729102,-0.023728852839553918
0.031560783760068385,-0.02375582179233433
0.03156613292029748,-0.02375009086295096
0.03080847434401715,-0.025219560336245134
0.030795506662917627,-0.025230498190385576
0.03078679258258199,-0.025242348837780048
0.02705930592554924,-0.024895376196063787
0.027052285587107126,-0.024916572750257684
0.027035354404271437,-0.024940155764945113
0.027020088075999073,-0.024955796608935737
0.026982139349382626,-0.02498726560252274
0.026906611109051914,-0.025057222406864813
0.025213506959500614,-0.025330890274146204
0.02521102406221793,-0.025329799981677115
0.03369883641467176,-0.023092683246797533
0.033635981515284574,-0.023176910978604567
0.033588097017260767,-0.023224282834259674
0.03356732130266369,-0.023241924763799347
0.03353224744190041,-0.023269434523735522
0.0334899207014494,-0.023296941630139144
0.03373576195384474,-0.02303767807426611
0.030697218059184142,-0.025246571707580445
0.030636468298915163,-0.025255771120125843
0.030630885964085162,-0.025251481875780208
0.026493761948746374,-0.023800952383960926
0.02648725147546677,-0.023803576458308783
0.026971586987752767,-0.025013954688556085
0.026966666017919194,-0.025084569236843223
0.026953836613408395,-0.025125368698712614
0.02703969781661257,-0.024761099995915095
0.027034112880485406,-0.024763478853343283
0.027022854864766795,-0.024766385713945606
0.024375554462783444,-0.026907085113008163
0.024371172695593735,-0.02689896578383123
0.024350943503639845,-0.026914314304035864
0.026155842858999134,-0.026509106536241153
0.0261735194412598,-0.02657833999890026
0.026162156531954067,-0.02656249455838331
0.03193974372089126,-0.023040195149418047
0.031933335922366496,-0.023049905464929757
0.031456443524025705,-0.023964185025089676
0.03137046382370281,-0.024079048938340643
0.03131977600780466,-0.024118460300006243
-0.04363828842021096,0.009204953974761159
-0.04362605975256453,0.009168597655316824
-0.043589477284998075,0.009061409681419653
-0.04355171417127463,0.008926682419317046
-0.04350627702460676,0.008736440362072611
-0.04359717182458763,0.009246579572301279
0.03347836460512233,-0.0233526702845957
0.03346533622493906,-0.023372766479413953
0.03344214323894211,-0.02340498480856638
0.033400061201887876,-0.02343790929358207
0.026701173559054686,-0.02521719780620992
0.026703142788405045,-0.025214051026344535
0.0266922553674125,-0.02522110764487181
0.02667321404000846,-0.025234699121067662
0.026654705979448957,-0.025236258379638495
0.02662135684998768,-0.025240353635506217
0.02658766513536698,-0.025239400810895984
0.03184875546257033,-0.023259311561833973
0.031841029728852464,-0.02327975282060096
0.03181568574362441,-0.02333033418585852
0.031791076232057396,-0.023387936789673287
0.03174766240688438,-0.023465212314123362
0.03167700043731917,-0.023578666994003624
0.031583471648356294,-0.023689626141744722
0.03185477800407546,-0.023242145547264167
0.03244437495537274,-0.022531230631588576
0.0324557327557622,-0.022510940120802382
0.0323967370826272,-0.02258608328200887
0.03236534544734322,-0.022589883865569867
0.027208987401880474,-0.02483547917194179
0.027187483307969756,-0.024848805240646265
0.027176505578556397,-0.024859027798680725
0.027139630445781368,-0.02493476460498733
0.02709506080531674,-0.024963533898162582
0.026995017463363195,-0.025014540799852457
0.032815979555886825,-0.0236689539893941
0.03280882576403982,-0.023667397781723123
0.03277596744391119,-0.02366852974386332
0.027104056949250277,-0.024658819331234105
0.02709066833765167,-0.024674280527246406
0.02708026788950745,-0.024695542290686004
0.02706453761854942,-0.024724664100327944
0.02703550188494744,-0.024761865525134638
0.026989535481144366,-0.02482564441523841
0.026985921074355917,-0.024861207720463036
0.03172528437649621,-0.0218260865170375
0.03172053663613934,-0.021831269708300318
0.031717051952310595,-0.021833310829882557
